timestamp,sl,Station Number,Year Month Day Hours Minutes in YYYY,MM,DD,HH24,MI format in Local standard time,Mean global irradiance (over 1 minute) in W/sq m,Minimum 1 second global irradiance (over 1 minute) in W/sq m,Maximum 1 second global irradiance (over 1 minute) in W/sq m,Standard deviation of global irradiance (over 1 minute) in W/sq m,Uncertainty in mean global irradiance (over 1 minute) in W/sq m,Mean direct irradiance (over 1 minute) in W/sq m,Minimum 1 second direct irradiance (over 1 minute) in W/sq m,Maximum 1 second direct irradiance (over 1 minute) in W/sq m,Standard deviation of direct irradiance (over 1 minute) in W/sq m,Uncertainty in mean direct irradiance (over 1 minute) in W/sq m,Mean diffuse irradiance (over 1 minute) in W/sq m,Minimum 1 second diffuse irradiance (over 1 minute) in W/sq m,Maximum 1 second diffuse irradiance (over 1 minute) in W/sq m,Standard deviation of diffuse irradiance (over 1 minute) in W/sq m,Uncertainty in mean diffuse irradiance (over 1 minute) in W/sq m,Mean terrestrial irradiance (over 1 minute) in W/sq m,Minimum 1 second terrestrial irradiance (over 1 minute) in W/sq m,Maximum 1 second terrestrial irradiance (over 1 minute) in W/sq m,Standard deviation of terrestrial irradiance (over 1 minute) in W/sq m,Uncertainty in mean terrestrial irradiance (over 1 minute) in W/sq m,Mean direct horizontal irradiance (over 1 minute) in W/sq m,Minimum 1 second direct horizontal irradiance (over 1 minute) in W/sq m,Maximum 1 second direct horizontal irradiance (over 1 minute) in W/sq m,Standard deviation of direct horizontal irradiance (over 1 minute) in W/sq m,Uncertainty in mean direct horizontal irradiance (over 1 minute) in W/sq m,Sunshine-seconds-96 (duration of DNI exceeding 96 W/sq m over 1 minute) in seconds,Sunshine-seconds-120 (duration of DNI exceeding 120 W/sq m over 1 minute) in seconds,Sunshine-seconds-144 (duration of DNI exceeding 144 W/sq m over 1 minute) in seconds,Zenith distance in degrees
2020-03-01 00:16:00,sl,23034,2020,3,1,0,16,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:17:00,sl,23034,2020,3,1,0,17,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:18:00,sl,23034,2020,3,1,0,18,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:19:00,sl,23034,2020,3,1,0,19,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:20:00,sl,23034,2020,3,1,0,20,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:21:00,sl,23034,2020,3,1,0,21,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:22:00,sl,23034,2020,3,1,0,22,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:23:00,sl,23034,2020,3,1,0,23,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:24:00,sl,23034,2020,3,1,0,24,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:25:00,sl,23034,2020,3,1,0,25,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:26:00,sl,23034,2020,3,1,0,26,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:27:00,sl,23034,2020,3,1,0,27,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:28:00,sl,23034,2020,3,1,0,28,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:29:00,sl,23034,2020,3,1,0,29,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:30:00,sl,23034,2020,3,1,0,30,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:31:00,sl,23034,2020,3,1,0,31,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:32:00,sl,23034,2020,3,1,0,32,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:33:00,sl,23034,2020,3,1,0,33,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:34:00,sl,23034,2020,3,1,0,34,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:35:00,sl,23034,2020,3,1,0,35,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:36:00,sl,23034,2020,3,1,0,36,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:37:00,sl,23034,2020,3,1,0,37,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:38:00,sl,23034,2020,3,1,0,38,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:39:00,sl,23034,2020,3,1,0,39,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:40:00,sl,23034,2020,3,1,0,40,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:41:00,sl,23034,2020,3,1,0,41,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:42:00,sl,23034,2020,3,1,0,42,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:43:00,sl,23034,2020,3,1,0,43,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:44:00,sl,23034,2020,3,1,0,44,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:45:00,sl,23034,2020,3,1,0,45,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:46:00,sl,23034,2020,3,1,0,46,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:47:00,sl,23034,2020,3,1,0,47,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:48:00,sl,23034,2020,3,1,0,48,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:49:00,sl,23034,2020,3,1,0,49,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:50:00,sl,23034,2020,3,1,0,50,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:51:00,sl,23034,2020,3,1,0,51,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:52:00,sl,23034,2020,3,1,0,52,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:53:00,sl,23034,2020,3,1,0,53,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:54:00,sl,23034,2020,3,1,0,54,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:55:00,sl,23034,2020,3,1,0,55,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:56:00,sl,23034,2020,3,1,0,56,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:57:00,sl,23034,2020,3,1,0,57,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:58:00,sl,23034,2020,3,1,0,58,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 00:59:00,sl,23034,2020,3,1,0,59,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:00:00,sl,23034,2020,3,1,1,0,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:01:00,sl,23034,2020,3,1,1,1,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:02:00,sl,23034,2020,3,1,1,2,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:03:00,sl,23034,2020,3,1,1,3,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:04:00,sl,23034,2020,3,1,1,4,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:05:00,sl,23034,2020,3,1,1,5,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:06:00,sl,23034,2020,3,1,1,6,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:07:00,sl,23034,2020,3,1,1,7,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:08:00,sl,23034,2020,3,1,1,8,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:09:00,sl,23034,2020,3,1,1,9,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:10:00,sl,23034,2020,3,1,1,10,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:11:00,sl,23034,2020,3,1,1,11,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:12:00,sl,23034,2020,3,1,1,12,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:13:00,sl,23034,2020,3,1,1,13,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:14:00,sl,23034,2020,3,1,1,14,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:15:00,sl,23034,2020,3,1,1,15,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:16:00,sl,23034,2020,3,1,1,16,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:17:00,sl,23034,2020,3,1,1,17,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:18:00,sl,23034,2020,3,1,1,18,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:19:00,sl,23034,2020,3,1,1,19,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:20:00,sl,23034,2020,3,1,1,20,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2020-03-01 01:21:00,sl,23034,2020,3,1,1,21,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       ,       ,       ,       ,       ,       ,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
